Time,Temperature (°C),Light (Lux),Humidity (%RH),During USB (12)
2016-06-10 21:28:08,22.500,8.1,0.00,0
2016-06-10 21:28:18,22.500,8.0,0.00,0
2016-06-10 21:28:28,22.500,8.0,0.00,0
2016-06-10 21:28:38,22.500,7.8,0.00,0
2016-06-10 21:28:48,22.500,7.7,0.00,0
2016-06-10 21:28:58,22.562,7.7,0.00,0
2016-06-10 21:29:08,22.500,7.6,0.00,0
2016-06-10 21:29:18,22.500,7.6,0.00,0
2016-06-10 21:29:28,22.500,7.6,0.00,0
2016-06-10 21:29:38,22.500,7.6,0.00,0
2016-06-10 21:29:48,22.500,7.6,0.00,0
2016-06-10 21:29:58,22.500,7.6,0.00,0
2016-06-10 21:30:08,22.500,7.5,0.00,0
2016-06-10 21:30:18,22.500,7.6,0.00,0
2016-06-10 21:30:28,22.500,7.5,0.00,0
2016-06-10 21:30:38,22.500,7.5,0.00,0
2016-06-10 21:30:48,22.500,7.4,0.00,0
2016-06-10 21:30:58,22.500,7.5,0.00,0
2016-06-10 21:31:08,22.500,7.5,0.00,0
2016-06-10 21:31:18,22.500,7.5,0.00,0
2016-06-10 21:31:28,22.500,7.5,0.00,0
2016-06-10 21:31:38,22.500,7.4,0.00,0
2016-06-10 21:31:48,22.500,7.5,0.00,0
2016-06-10 21:31:58,22.500,7.5,0.00,0
2016-06-10 21:32:08,22.500,7.5,0.00,0
2016-06-10 21:32:18,22.500,7.5,0.00,0
2016-06-10 21:32:28,22.500,7.5,0.00,0
2016-06-10 21:32:38,22.500,7.4,0.00,0
2016-06-10 21:32:48,22.500,7.5,0.00,0
2016-06-10 21:32:58,22.500,7.4,0.00,0
2016-06-10 21:33:08,22.437,7.5,0.00,0
2016-06-10 21:33:18,22.437,7.4,0.00,0
2016-06-10 21:33:28,22.437,7.4,0.00,0
2016-06-10 21:33:38,22.437,7.4,0.00,0
2016-06-10 21:33:48,22.437,7.4,0.00,0
2016-06-10 21:33:58,22.437,7.4,0.00,0
2016-06-10 21:34:08,22.437,7.4,0.00,0
2016-06-10 21:34:18,22.437,7.4,0.00,0
2016-06-10 21:34:28,22.437,7.4,0.00,0
2016-06-10 21:34:38,22.437,7.4,0.00,0
2016-06-10 21:34:48,22.437,7.4,0.00,0
2016-06-10 21:34:58,22.437,7.4,0.00,0
2016-06-10 21:35:08,22.437,7.4,0.00,0
2016-06-10 21:35:18,22.437,7.4,0.00,0
2016-06-10 21:35:28,22.437,7.4,0.00,0
2016-06-10 21:35:38,22.437,7.4,0.00,0
2016-06-10 21:35:48,22.437,7.5,0.00,0
2016-06-10 21:35:58,22.437,7.5,0.00,0
2016-06-10 21:36:08,22.437,7.5,0.00,0
2016-06-10 21:36:18,22.437,7.6,0.00,0
2016-06-10 21:36:28,22.437,7.6,0.00,0
2016-06-10 21:36:38,22.437,7.5,0.00,0
2016-06-10 21:36:48,22.437,7.5,0.00,0
2016-06-10 21:36:58,22.375,7.5,0.00,0
2016-06-10 21:37:08,22.437,7.5,0.00,0
2016-06-10 21:37:18,22.437,7.5,0.00,0
2016-06-10 21:37:28,22.437,7.5,0.00,0
2016-06-10 21:37:38,22.375,7.5,0.00,0
2016-06-10 21:37:48,22.375,7.4,0.00,0
2016-06-10 21:37:58,22.375,7.6,0.00,0
2016-06-10 21:38:08,22.375,7.7,0.00,0
2016-06-10 21:38:18,22.375,7.6,0.00,0
2016-06-10 21:38:28,22.375,7.7,0.00,0
2016-06-10 21:38:38,22.375,7.6,0.00,0
2016-06-10 21:38:48,22.375,7.7,0.00,0
2016-06-10 21:38:58,22.375,7.7,0.00,0
2016-06-10 21:39:08,22.375,7.7,0.00,0
2016-06-10 21:39:18,22.375,7.7,0.00,0
2016-06-10 21:39:28,22.375,7.8,0.00,0
2016-06-10 21:39:38,22.375,7.7,0.00,0
2016-06-10 21:39:48,22.375,7.7,0.00,0
2016-06-10 21:39:58,22.375,7.8,0.00,0
2016-06-10 21:40:08,22.375,7.6,0.00,0
2016-06-10 21:40:18,22.375,8.0,0.00,0
2016-06-10 21:40:28,22.375,7.6,0.00,0
2016-06-10 21:40:38,22.375,7.6,0.00,0
2016-06-10 21:40:48,22.375,7.7,0.00,0
2016-06-10 21:40:58,22.375,7.7,0.00,0
2016-06-10 21:41:08,22.312,7.7,0.00,0
2016-06-10 21:41:18,22.375,7.6,0.00,0
2016-06-10 21:41:28,22.375,7.7,0.00,0
2016-06-10 21:41:38,22.375,7.6,0.00,0
2016-06-10 21:41:48,22.375,7.6,0.00,0
2016-06-10 21:41:58,22.312,7.6,0.00,0
2016-06-10 21:42:08,22.312,7.7,0.00,0
2016-06-10 21:42:18,22.312,7.5,0.00,0
2016-06-10 21:42:28,22.312,7.9,0.00,0
2016-06-10 21:42:38,22.312,6.0,0.00,0
2016-06-10 21:42:48,22.312,10.6,0.00,0
2016-06-10 21:42:58,22.375,35.1,0.00,0
2016-06-10 21:43:08,22.375,8.0,0.00,0
2016-06-10 21:43:18,22.437,6.1,0.00,0
2016-06-10 21:43:28,22.437,5.9,0.00,0
2016-06-10 21:43:38,22.437,6.1,0.00,0
2016-06-10 21:43:48,22.437,6.0,0.00,0
2016-06-10 21:43:58,22.500,6.4,0.00,0
2016-06-10 21:44:08,22.500,6.4,0.00,0
2016-06-10 21:44:18,22.500,6.4,0.00,0
2016-06-10 21:44:28,22.562,10.4,0.00,0
2016-06-10 21:44:38,22.562,6.3,0.00,0
2016-06-10 21:44:48,22.625,6.5,0.00,0
2016-06-10 21:44:58,22.625,6.8,0.00,0
2016-06-10 21:45:08,22.687,6.8,0.00,0
2016-06-10 21:45:18,22.687,6.9,0.00,0
2016-06-10 21:45:28,22.687,6.9,0.00,0
2016-06-10 21:45:38,22.750,6.9,0.00,0
2016-06-10 21:45:48,22.750,7.1,0.00,0
2016-06-10 21:45:58,22.812,7.0,0.00,0
2016-06-10 21:46:08,22.812,7.9,0.00,0
2016-06-10 21:46:18,22.812,7.6,0.00,0
2016-06-10 21:46:28,22.875,7.6,0.00,0
2016-06-10 21:46:38,22.875,7.6,0.00,0
2016-06-10 21:46:48,22.937,7.7,0.00,0
2016-06-10 21:46:58,22.937,7.7,0.00,0
2016-06-10 21:47:08,22.937,7.8,0.00,0
2016-06-10 21:47:18,23.000,6.6,0.00,0
2016-06-10 21:47:28,23.000,6.6,0.00,0
2016-06-10 21:47:38,23.000,6.3,0.00,0
2016-06-10 21:47:48,23.062,6.9,0.00,0
2016-06-10 21:47:58,23.062,7.0,0.00,0
2016-06-10 21:48:08,23.062,6.6,0.00,0
2016-06-10 21:48:18,23.062,6.6,0.00,0
2016-06-10 21:48:28,23.125,6.2,0.00,0
2016-06-10 21:48:38,23.125,7.1,0.00,0
2016-06-10 21:48:48,23.125,6.7,0.00,0
2016-06-10 21:48:58,23.187,6.7,0.00,0
2016-06-10 21:49:08,23.187,6.8,0.00,0
2016-06-10 21:49:18,23.187,6.8,0.00,0
2016-06-10 21:49:28,23.187,6.7,0.00,0
2016-06-10 21:49:38,23.250,6.6,0.00,0
2016-06-10 21:49:48,23.250,6.8,0.00,0
2016-06-10 21:49:58,23.250,6.6,0.00,0
2016-06-10 21:50:08,23.250,6.8,0.00,0
2016-06-10 21:50:18,23.250,6.8,0.00,0
2016-06-10 21:50:28,23.312,6.8,0.00,0
2016-06-10 21:50:38,23.312,6.9,0.00,0
2016-06-10 21:50:48,23.312,6.9,0.00,0
2016-06-10 21:50:58,23.312,7.0,0.00,0
2016-06-10 21:51:08,23.312,6.9,0.00,0
2016-06-10 21:51:18,23.312,6.9,0.00,0
2016-06-10 21:51:28,23.312,7.1,0.00,0
2016-06-10 21:51:38,23.375,7.1,0.00,0
2016-06-10 21:51:48,23.375,7.1,0.00,0
2016-06-10 21:51:58,23.375,7.2,0.00,0
2016-06-10 21:52:08,23.437,7.2,0.00,0
2016-06-10 21:52:18,23.437,7.4,0.00,0
2016-06-10 21:52:28,23.437,7.4,0.00,0
2016-06-10 21:52:38,23.437,7.4,0.00,0
2016-06-10 21:52:48,23.437,7.4,0.00,0
2016-06-10 21:52:58,23.437,7.5,0.00,0
2016-06-10 21:53:08,23.437,7.4,0.00,0
2016-06-10 21:53:18,23.437,7.4,0.00,0
2016-06-10 21:53:28,23.437,7.4,0.00,0
2016-06-10 21:53:38,23.500,7.4,0.00,0
2016-06-10 21:53:48,23.500,7.5,0.00,0
2016-06-10 21:53:58,23.500,7.4,0.00,0
2016-06-10 21:54:08,23.500,7.4,0.00,0
2016-06-10 21:54:18,23.500,7.5,0.00,0
2016-06-10 21:54:28,23.500,7.5,0.00,0
2016-06-10 21:54:38,23.500,7.5,0.00,0
2016-06-10 21:54:48,23.500,7.5,0.00,0
2016-06-10 21:54:58,23.500,7.4,0.00,0
2016-06-10 21:55:08,23.562,7.5,0.00,0
2016-06-10 21:55:18,23.562,7.5,0.00,0
2016-06-10 21:55:28,23.562,7.6,0.00,0
2016-06-10 21:55:38,23.562,7.5,0.00,0
2016-06-10 21:55:48,23.562,7.5,0.00,0
2016-06-10 21:55:58,23.562,7.6,0.00,0
2016-06-10 21:56:08,23.562,7.6,0.00,0
2016-06-10 21:56:18,23.562,7.5,0.00,0
2016-06-10 21:56:28,23.562,7.6,0.00,0
2016-06-10 21:56:38,23.562,7.6,0.00,0
2016-06-10 21:56:48,23.562,7.5,0.00,0
2016-06-10 21:56:58,23.562,7.5,0.00,0
2016-06-10 21:57:08,23.625,7.5,0.00,0
2016-06-10 21:57:18,23.625,7.6,0.00,0
2016-06-10 21:57:28,23.625,7.6,0.00,0
2016-06-10 21:57:38,23.625,7.6,0.00,0
2016-06-10 21:57:48,23.625,7.6,0.00,0
2016-06-10 21:57:58,23.625,7.6,0.00,0
2016-06-10 21:58:08,23.625,7.6,0.00,0
2016-06-10 21:58:18,23.625,7.6,0.00,0
2016-06-10 21:58:28,23.625,7.6,0.00,0
2016-06-10 21:58:38,23.625,7.6,0.00,0
2016-06-10 21:58:48,23.625,7.6,0.00,0
2016-06-10 21:58:58,23.625,7.6,0.00,0
2016-06-10 21:59:08,23.625,7.6,0.00,0
2016-06-10 21:59:18,23.687,7.7,0.00,0
2016-06-10 21:59:28,23.687,7.7,0.00,0
2016-06-10 21:59:38,23.687,7.7,0.00,0
2016-06-10 21:59:48,23.687,7.7,0.00,0
2016-06-10 21:59:58,23.687,7.7,0.00,0
2016-06-10 22:00:08,23.687,7.7,0.00,0
2016-06-10 22:00:18,23.687,7.7,0.00,0
2016-06-10 22:00:28,23.687,7.7,0.00,0
2016-06-10 22:00:38,23.687,7.7,0.00,0
2016-06-10 22:00:48,23.687,7.7,0.00,0
2016-06-10 22:00:58,23.687,7.7,0.00,0
2016-06-10 22:01:08,23.687,7.8,0.00,0
2016-06-10 22:01:18,23.687,7.8,0.00,0
2016-06-10 22:01:28,23.687,7.8,0.00,0
2016-06-10 22:01:38,23.687,7.8,0.00,0
2016-06-10 22:01:48,23.750,7.8,0.00,0
2016-06-10 22:01:58,23.687,7.8,0.00,0
2016-06-10 22:02:08,23.750,7.7,0.00,0
2016-06-10 22:02:18,23.687,7.8,0.00,0
2016-06-10 22:02:28,23.750,7.8,0.00,0
2016-06-10 22:02:38,23.750,7.8,0.00,0
2016-06-10 22:02:48,23.750,7.7,0.00,0
2016-06-10 22:02:58,23.750,7.9,0.00,0
2016-06-10 22:03:08,23.750,7.9,0.00,0
2016-06-10 22:03:18,23.750,7.9,0.00,0
2016-06-10 22:03:28,23.750,7.9,0.00,0
2016-06-10 22:03:38,23.750,8.0,0.00,0
2016-06-10 22:03:48,23.750,8.0,0.00,0
2016-06-10 22:03:58,23.750,8.0,0.00,0
2016-06-10 22:04:08,23.750,8.0,0.00,0
2016-06-10 22:04:18,23.750,8.0,0.00,0
2016-06-10 22:04:28,23.750,8.0,0.00,0
2016-06-10 22:04:38,23.750,7.9,0.00,0
2016-06-10 22:04:48,23.750,7.9,0.00,0
2016-06-10 22:04:58,23.750,8.0,0.00,0
2016-06-10 22:05:08,23.750,7.8,0.00,0
2016-06-10 22:05:18,23.812,7.8,0.00,0
2016-06-10 22:05:28,23.750,7.8,0.00,0
2016-06-10 22:05:38,23.750,7.8,0.00,0
2016-06-10 22:05:48,23.812,7.8,0.00,0
2016-06-10 22:05:58,23.812,7.9,0.00,0
2016-06-10 22:06:08,23.812,7.8,0.00,0
2016-06-10 22:06:18,23.812,7.8,0.00,0
2016-06-10 22:06:28,23.812,7.8,0.00,0
2016-06-10 22:06:38,23.812,7.8,0.00,0
2016-06-10 22:06:48,23.812,7.8,0.00,0
2016-06-10 22:06:58,23.812,7.8,0.00,0
2016-06-10 22:07:08,23.812,7.9,0.00,0
2016-06-10 22:07:18,23.812,7.8,0.00,0
2016-06-10 22:07:28,23.812,7.8,0.00,0
2016-06-10 22:07:38,23.812,7.9,0.00,0
2016-06-10 22:07:48,23.812,7.9,0.00,0
2016-06-10 22:07:58,23.812,7.9,0.00,0
2016-06-10 22:08:08,23.812,7.9,0.00,0
2016-06-10 22:08:18,23.812,7.8,0.00,0
2016-06-10 22:08:28,23.812,7.9,0.00,0
2016-06-10 22:08:38,23.812,7.9,0.00,0
2016-06-10 22:08:48,23.812,7.9,0.00,0
2016-06-10 22:08:58,23.812,7.6,0.00,0
2016-06-10 22:09:08,23.812,7.9,0.00,0
2016-06-10 22:09:18,23.812,7.9,0.00,0
2016-06-10 22:09:28,23.875,7.9,0.00,0
2016-06-10 22:09:38,23.812,8.0,0.00,0
2016-06-10 22:09:48,23.875,8.1,0.00,0
2016-06-10 22:09:58,23.875,8.0,0.00,0
2016-06-10 22:10:08,23.875,7.9,0.00,0
2016-06-10 22:10:18,23.875,8.0,0.00,0
2016-06-10 22:10:28,23.875,7.8,0.00,0
2016-06-10 22:10:38,23.875,7.7,0.00,0
2016-06-10 22:10:48,23.875,7.8,0.00,0
2016-06-10 22:10:58,23.875,7.7,0.00,0
2016-06-10 22:11:08,23.875,7.7,0.00,0
2016-06-10 22:11:18,23.875,7.7,0.00,0
2016-06-10 22:11:28,23.875,7.7,0.00,0
2016-06-10 22:11:38,23.875,7.6,0.00,0
2016-06-10 22:11:48,23.875,7.8,0.00,0
2016-06-10 22:11:58,23.875,7.6,0.00,0
2016-06-10 22:12:08,23.875,7.8,0.00,0
2016-06-10 22:12:18,23.875,7.6,0.00,0
2016-06-10 22:12:28,23.875,7.8,0.00,0
2016-06-10 22:12:38,23.875,7.6,0.00,0
2016-06-10 22:12:48,23.937,7.8,0.00,0
2016-06-10 22:12:58,23.875,7.7,0.00,0
2016-06-10 22:13:08,23.875,7.7,0.00,0
2016-06-10 22:13:18,23.875,7.7,0.00,0
2016-06-10 22:13:28,23.937,7.9,0.00,0
2016-06-10 22:13:38,23.937,7.6,0.00,0
2016-06-10 22:13:48,23.937,7.6,0.00,0
2016-06-10 22:13:58,23.875,7.7,0.00,0
2016-06-10 22:14:08,23.937,7.8,0.00,0
2016-06-10 22:14:18,23.937,7.6,0.00,0
2016-06-10 22:14:28,23.875,7.7,0.00,0
2016-06-10 22:14:38,23.937,7.7,0.00,0
2016-06-10 22:14:48,23.937,7.7,0.00,0
2016-06-10 22:14:58,23.937,7.7,0.00,0
2016-06-10 22:15:08,23.937,7.7,0.00,0
2016-06-10 22:15:18,23.937,7.6,0.00,0
2016-06-10 22:15:28,23.937,7.7,0.00,0
2016-06-10 22:15:38,23.937,7.7,0.00,0
2016-06-10 22:15:48,23.937,7.6,0.00,0
2016-06-10 22:15:58,23.937,7.7,0.00,0
2016-06-10 22:16:08,23.937,7.7,0.00,0
2016-06-10 22:16:18,23.937,7.7,0.00,0
2016-06-10 22:16:28,23.937,7.7,0.00,0
2016-06-10 22:16:38,23.937,7.7,0.00,0
2016-06-10 22:16:48,23.937,7.7,0.00,0
2016-06-10 22:16:58,23.937,7.7,0.00,0
2016-06-10 22:17:08,23.937,7.7,0.00,0
2016-06-10 22:17:18,23.937,7.7,0.00,0
2016-06-10 22:17:28,23.937,7.8,0.00,0
2016-06-10 22:17:38,23.937,7.7,0.00,0
2016-06-10 22:17:48,23.937,7.7,0.00,0
2016-06-10 22:17:58,23.937,7.8,0.00,0
2016-06-10 22:18:08,23.937,7.7,0.00,0
2016-06-10 22:18:18,23.937,7.7,0.00,0
2016-06-10 22:18:28,24.000,6.5,0.00,0
2016-06-10 22:18:38,24.000,6.5,0.00,0
2016-06-10 22:18:48,23.937,7.7,0.00,0
2016-06-10 22:18:58,23.937,7.9,0.00,0
2016-06-10 22:19:08,24.000,6.4,0.00,0
2016-06-10 22:19:18,24.000,6.5,0.00,0
2016-06-10 22:19:28,24.000,6.6,0.00,0
2016-06-10 22:19:38,24.000,6.5,0.00,0
2016-06-10 22:19:48,24.000,6.5,0.00,0
2016-06-10 22:19:58,24.000,6.6,0.00,0
2016-06-10 22:20:08,24.000,6.5,0.00,0
2016-06-10 22:20:18,24.000,6.5,0.00,0
2016-06-10 22:20:28,24.000,6.6,0.00,0
2016-06-10 22:20:38,24.000,6.5,0.00,0
2016-06-10 22:20:48,24.000,6.5,0.00,0
2016-06-10 22:20:58,24.000,6.5,0.00,0
2016-06-10 22:21:08,24.000,6.7,0.00,0
2016-06-10 22:21:18,24.000,6.7,0.00,0
2016-06-10 22:21:28,24.000,6.7,0.00,0
2016-06-10 22:21:38,24.000,6.5,0.00,0
2016-06-10 22:21:48,24.000,6.6,0.00,0
2016-06-10 22:21:58,24.000,6.5,0.00,0
2016-06-10 22:22:08,24.000,6.7,0.00,0
2016-06-10 22:22:18,24.000,6.6,0.00,0
2016-06-10 22:22:28,24.000,6.6,0.00,0
2016-06-10 22:22:38,24.000,6.6,0.00,0
2016-06-10 22:22:48,24.000,6.6,0.00,0
2016-06-10 22:22:58,24.000,6.6,0.00,0
2016-06-10 22:23:08,24.000,6.6,0.00,0
2016-06-10 22:23:18,24.000,6.6,0.00,0
2016-06-10 22:23:28,24.000,6.6,0.00,0
2016-06-10 22:23:38,24.000,6.6,0.00,0
2016-06-10 22:23:48,24.000,6.6,0.00,0
2016-06-10 22:23:58,24.000,6.6,0.00,0
2016-06-10 22:24:08,24.000,6.6,0.00,0
2016-06-10 22:24:18,24.000,6.6,0.00,0
2016-06-10 22:24:28,24.000,6.6,0.00,0
2016-06-10 22:24:38,24.000,6.7,0.00,0
2016-06-10 22:24:48,24.000,6.6,0.00,0
2016-06-10 22:24:58,24.000,6.7,0.00,0
2016-06-10 22:25:08,24.000,6.6,0.00,0
2016-06-10 22:25:18,24.000,6.5,0.00,0
2016-06-10 22:25:28,24.000,6.4,0.00,0
2016-06-10 22:25:38,24.000,6.5,0.00,0
2016-06-10 22:25:48,24.000,6.5,0.00,0
2016-06-10 22:25:58,24.000,6.4,0.00,0
2016-06-10 22:26:08,24.000,6.5,0.00,0
2016-06-10 22:26:18,24.000,6.5,0.00,0
2016-06-10 22:26:28,24.000,6.5,0.00,0
2016-06-10 22:26:38,24.000,6.5,0.00,0
2016-06-10 22:26:48,24.000,6.4,0.00,0
2016-06-10 22:26:58,24.000,6.5,0.00,0
2016-06-10 22:27:08,24.000,6.5,0.00,0
2016-06-10 22:27:18,24.000,6.5,0.00,0
2016-06-10 22:27:28,24.000,6.5,0.00,0
2016-06-10 22:27:38,24.000,6.6,0.00,0
2016-06-10 22:27:48,24.000,6.6,0.00,0
2016-06-10 22:27:58,24.062,6.5,0.00,0
2016-06-10 22:28:08,24.000,6.5,0.00,0
2016-06-10 22:28:18,24.000,6.6,0.00,0
2016-06-10 22:28:28,24.000,6.5,0.00,0
2016-06-10 22:28:38,24.000,6.6,0.00,0
2016-06-10 22:28:48,24.062,6.6,0.00,0
2016-06-10 22:28:58,24.062,6.5,0.00,0
2016-06-10 22:29:08,24.062,6.6,0.00,0
2016-06-10 22:29:18,24.000,6.5,0.00,0
2016-06-10 22:29:28,24.000,6.5,0.00,0
2016-06-10 22:29:38,24.062,6.5,0.00,0
2016-06-10 22:29:48,24.062,6.5,0.00,0
2016-06-10 22:29:58,24.062,6.6,0.00,0
2016-06-10 22:30:08,24.062,6.6,0.00,0
2016-06-10 22:30:18,24.062,6.5,0.00,0
2016-06-10 22:30:28,24.062,6.6,0.00,0
2016-06-10 22:30:38,24.062,6.6,0.00,0
2016-06-10 22:30:48,24.062,6.5,0.00,0
2016-06-10 22:30:58,24.062,6.6,0.00,0
2016-06-10 22:31:08,24.062,6.6,0.00,0
2016-06-10 22:31:18,24.062,6.5,0.00,0
2016-06-10 22:31:28,24.062,6.6,0.00,0
2016-06-10 22:31:38,24.062,6.5,0.00,0
2016-06-10 22:31:48,24.062,6.6,0.00,0
2016-06-10 22:31:58,24.062,6.5,0.00,0
2016-06-10 22:32:08,24.062,6.6,0.00,0
2016-06-10 22:32:18,24.062,6.9,0.00,0
2016-06-10 22:32:28,24.062,6.9,0.00,0
2016-06-10 22:32:38,24.062,6.9,0.00,0
2016-06-10 22:32:48,24.062,6.9,0.00,0
2016-06-10 22:32:58,24.062,6.9,0.00,0
2016-06-10 22:33:08,24.062,6.9,0.00,0
2016-06-10 22:33:18,24.062,6.9,0.00,0
2016-06-10 22:33:28,24.062,6.6,0.00,0
2016-06-10 22:33:38,24.062,6.6,0.00,0
2016-06-10 22:33:48,24.062,6.7,0.00,0
2016-06-10 22:33:58,24.062,6.7,0.00,0
2016-06-10 22:34:08,24.062,6.6,0.00,0
2016-06-10 22:34:18,24.062,6.6,0.00,0
2016-06-10 22:34:28,24.062,6.6,0.00,0
2016-06-10 22:34:38,24.062,6.6,0.00,0
2016-06-10 22:34:48,24.062,6.6,0.00,0
2016-06-10 22:34:58,24.062,6.6,0.00,0
2016-06-10 22:35:08,24.062,6.6,0.00,0
2016-06-10 22:35:18,24.062,6.6,0.00,0
2016-06-10 22:35:28,24.062,6.6,0.00,0
2016-06-10 22:35:38,24.062,6.7,0.00,0
2016-06-10 22:35:48,24.062,6.7,0.00,0
2016-06-10 22:35:58,24.062,6.6,0.00,0
2016-06-10 22:36:08,24.125,6.6,0.00,0
2016-06-10 22:36:18,24.062,6.7,0.00,0
2016-06-10 22:36:28,24.062,6.7,0.00,0
2016-06-10 22:36:38,24.062,6.6,0.00,0
2016-06-10 22:36:48,24.125,6.7,0.00,0
2016-06-10 22:36:58,24.125,6.7,0.00,0
2016-06-10 22:37:08,24.125,6.7,0.00,0
2016-06-10 22:37:18,24.125,6.7,0.00,0
2016-06-10 22:37:28,24.062,6.7,0.00,0
2016-06-10 22:37:38,24.125,6.6,0.00,0
2016-06-10 22:37:48,24.125,6.8,0.00,0
2016-06-10 22:37:58,24.125,6.7,0.00,0
2016-06-10 22:38:08,24.125,6.7,0.00,0
2016-06-10 22:38:18,24.125,6.7,0.00,0
2016-06-10 22:38:28,24.125,6.6,0.00,0
2016-06-10 22:38:38,24.125,6.6,0.00,0
2016-06-10 22:38:48,24.125,6.7,0.00,0
2016-06-10 22:38:58,24.125,6.7,0.00,0
2016-06-10 22:39:08,24.125,6.9,0.00,0
2016-06-10 22:39:18,24.125,6.9,0.00,0
