Time,Temperature (°C),Light (Lux),Humidity (%RH),Rec. Reset (100),During USB (2)
11/6/2016 12:39,20.625,0,0,0,0
11/6/2016 12:40,20.625,0,0,0,0
11/6/2016 12:40,20.687,0,0,0,0
11/6/2016 12:41,20.687,0,0,0,0
11/6/2016 12:41,20.687,0,0,0,0
11/6/2016 12:42,20.687,0,0,0,0
11/6/2016 12:42,20.687,0,0,0,0
11/6/2016 12:43,20.687,0,0,0,0
11/6/2016 12:43,20.687,0,0,0,0
11/6/2016 12:44,20.687,0,0,0,0
11/6/2016 12:44,20.75,0,0,0,0
11/6/2016 12:45,20.75,0,0,0,0
11/6/2016 12:45,20.812,0,0,0,0
11/6/2016 12:46,20.875,0,0,0,0
11/6/2016 12:46,20.937,0,0,0,0
11/6/2016 12:47,21,0,0,0,0
11/6/2016 12:47,21.062,0,0,0,0
11/6/2016 12:48,21.125,0,0,0,0
11/6/2016 12:48,21.187,0,0,0,0
11/6/2016 12:49,21.25,0,0,0,0
11/6/2016 12:49,21.312,0,0,0,0
11/6/2016 12:50,21.437,0,0,0,0
11/6/2016 12:50,21.5,0,0,0,0
11/6/2016 12:51,21.562,0,0,0,0
11/6/2016 12:51,21.625,0,0,0,0
11/6/2016 12:52,21.687,0,0,0,0
11/6/2016 12:52,21.812,0,0,0,0
11/6/2016 12:53,21.875,0,0,0,0
11/6/2016 12:53,21.937,0,0,0,0
11/6/2016 12:54,22,0,0,0,0
11/6/2016 12:54,22.062,0,0,0,0
11/6/2016 12:55,22.187,0,0,0,0
11/6/2016 12:55,22.25,0,0,0,0
11/6/2016 12:56,22.312,0,0,0,0
11/6/2016 12:56,22.375,0,0,0,0
11/6/2016 12:57,22.437,0,0,0,0
11/6/2016 12:57,22.5,0,0,0,0
11/6/2016 12:58,22.562,0,0,0,0
11/6/2016 12:58,22.625,0,0,0,0
11/6/2016 12:59,22.687,0,0,0,0
11/6/2016 12:59,22.75,0,0,0,0
11/6/2016 13:00,22.812,0,0,0,0
11/6/2016 13:00,22.875,0,0,0,0
11/6/2016 13:01,22.937,0,0,0,0
11/6/2016 13:01,22.937,0,0,0,0
11/6/2016 13:02,23,0,0,0,0
11/6/2016 13:02,23.062,0,0,0,0
11/6/2016 13:03,23.125,0,0,0,0
11/6/2016 13:03,23.125,0,0,0,0
11/6/2016 13:04,23.187,0,0,0,0
11/6/2016 13:04,23.187,0,0,0,0
11/6/2016 13:05,23.25,0,0,0,0
11/6/2016 13:05,23.25,0,0,0,0
11/6/2016 13:06,23.312,0,0,0,0
11/6/2016 13:06,23.312,0,0,0,0
11/6/2016 13:07,23.375,0,0,0,0
11/6/2016 13:07,23.375,0,0,0,0
11/6/2016 13:08,23.437,0,0,0,0
11/6/2016 13:08,23.437,0,0,0,0
11/6/2016 13:09,23.437,0,0,0,0
11/6/2016 13:09,23.5,0,0,0,0
11/6/2016 13:10,23.5,0,0,0,0
11/6/2016 13:10,23.5,0,0,0,0
11/6/2016 13:11,23.5,0,0,0,0
11/6/2016 13:11,23.562,0,0,0,0
11/6/2016 13:12,23.562,0,0,0,0
11/6/2016 13:12,23.562,0,0,0,0
11/6/2016 13:13,23.562,0,0,0,0
11/6/2016 13:13,23.625,0,0,0,0
11/6/2016 13:14,23.625,0,0,0,0
11/6/2016 13:14,23.625,0,0,0,0
11/6/2016 13:15,23.687,0,0,0,0
11/6/2016 13:15,23.687,0,0,0,0
11/6/2016 13:16,23.75,0,0,0,0
11/6/2016 13:16,23.75,0,0,0,0
11/6/2016 13:17,23.812,0,0,0,0
11/6/2016 13:17,23.812,0,0,0,0
11/6/2016 13:18,23.875,0,0,0,0
11/6/2016 13:18,23.937,0,0,0,0
11/6/2016 13:19,24,0,0,0,0
11/6/2016 13:19,24,0,0,0,0
11/6/2016 13:20,24.062,0,0,0,0
11/6/2016 13:20,24.125,0,0,0,0
11/6/2016 13:21,24.187,0,0,0,0
11/6/2016 13:21,24.25,0,0,0,0
11/6/2016 13:22,24.25,0,0,0,0
11/6/2016 13:22,24.312,0,0,0,0
11/6/2016 13:23,24.375,0,0,0,0
11/6/2016 13:23,24.437,0,0,0,0
11/6/2016 13:24,24.5,0,0,0,0
11/6/2016 13:24,24.562,0,0,0,0
11/6/2016 13:25,24.625,0,0,0,0
11/6/2016 13:25,24.687,0,0,0,0
11/6/2016 13:26,24.687,0,0,0,0
11/6/2016 13:26,24.75,0,0,0,0
11/6/2016 13:27,24.812,0,0,0,0
11/6/2016 13:27,24.875,0,0,0,0
11/6/2016 13:28,24.937,0,0,0,0
11/6/2016 13:28,24.937,0,0,0,0
11/6/2016 13:29,25,0,0,0,0
11/6/2016 13:29,25,0,0,0,0
11/6/2016 13:30,25.062,0,0,0,0
11/6/2016 13:30,25.062,0,0,0,0
11/6/2016 13:31,25.062,0,0,0,0
11/6/2016 13:31,25.125,0,0,0,0
11/6/2016 13:32,25.125,0,0,0,0
11/6/2016 13:32,25.125,0,0,0,0
11/6/2016 13:33,25.125,0,0,0,0
11/6/2016 13:33,25.125,0,0,0,0
11/6/2016 13:34,25.187,0,0,0,0
11/6/2016 13:34,25.187,0,0,0,0
11/6/2016 13:35,25.187,0,0,0,0
11/6/2016 13:35,25.187,0,0,0,0
11/6/2016 13:36,25.187,0,0,0,0
11/6/2016 13:36,25.187,0,0,0,0
11/6/2016 13:37,25.187,0,0,0,0
11/6/2016 13:37,25.187,0,0,0,0
11/6/2016 13:38,25.187,0,0,0,0
11/6/2016 13:38,25.187,0,0,0,0
11/6/2016 13:39,25.187,0,0,0,0
11/6/2016 13:39,25.187,0,0,0,0
11/6/2016 13:40,25.187,0,0,0,0
11/6/2016 13:40,25.187,0,0,0,0
11/6/2016 13:41,25.125,0,0,0,0
11/6/2016 13:41,25.125,0,0,0,0
11/6/2016 13:42,25.125,0,0,0,0
11/6/2016 13:42,25.125,0,0,0,0
11/6/2016 13:43,25.125,0,0,0,0
11/6/2016 13:43,25.125,0,0,0,0
11/6/2016 13:44,25.125,0,0,0,0
11/6/2016 13:44,25.125,0,0,0,0
11/6/2016 13:45,25.125,0,0,0,0
11/6/2016 13:45,25.062,0,0,0,0
11/6/2016 13:46,25.062,0,0,0,0
11/6/2016 13:46,25.062,0,0,0,0
11/6/2016 13:47,25.062,0,0,0,0
11/6/2016 13:47,25.062,0,0,0,0
11/6/2016 13:48,25,0,0,0,0
11/6/2016 13:48,25,0,0,0,0
11/6/2016 13:49,25,0,0,0,0
11/6/2016 13:49,25,0,0,0,0
11/6/2016 13:50,25,0,0,0,0
11/6/2016 13:50,24.937,0,0,0,0
11/6/2016 13:51,24.937,0,0,0,0
11/6/2016 13:51,24.937,0,0,0,0
11/6/2016 13:52,24.937,0,0,0,0
11/6/2016 13:52,24.937,0,0,0,0
11/6/2016 13:53,24.937,0,0,0,0
11/6/2016 13:53,24.875,0,0,0,0
11/6/2016 13:54,24.875,0,0,0,0
11/6/2016 13:54,24.812,0,0,0,0
11/6/2016 13:55,24.812,0,0,0,0
11/6/2016 13:55,24.812,0,0,0,0
11/6/2016 13:56,24.812,0,0,0,0
11/6/2016 13:56,24.812,0,0,0,0
11/6/2016 13:57,24.75,0,0,0,0
11/6/2016 13:57,24.75,0,0,0,0
11/6/2016 13:58,24.75,0,0,0,0
11/6/2016 13:58,24.75,0,0,0,0
11/6/2016 13:59,24.687,0,0,0,0
11/6/2016 13:59,24.687,0,0,0,0
11/6/2016 14:00,24.687,0,0,0,0
11/6/2016 14:00,24.625,0,0,0,0
11/6/2016 14:01,24.625,0,0,0,0
11/6/2016 14:01,24.625,0,0,0,0
11/6/2016 14:02,24.562,0,0,0,0
11/6/2016 14:02,24.562,0,0,0,0
11/6/2016 14:03,24.5,0,0,0,0
11/6/2016 14:03,24.5,0,0,0,0
11/6/2016 14:04,24.5,0,0,0,0
11/6/2016 14:04,24.437,0,0,0,0
11/6/2016 14:05,24.437,0,0,0,0
11/6/2016 14:05,24.375,0,0,0,0
11/6/2016 14:06,24.375,0,0,0,0
11/6/2016 14:06,24.312,0,0,0,0
11/6/2016 14:07,24.312,0,0,0,0
11/6/2016 14:07,24.312,0,0,0,0
11/6/2016 14:08,24.25,0,0,0,0
11/6/2016 14:08,24.25,0,0,0,0
11/6/2016 14:09,24.187,0,0,0,0
11/6/2016 14:09,24.187,0,0,0,0
11/6/2016 14:10,24.187,0,0,0,0
11/6/2016 14:10,24.125,0,0,0,0
11/6/2016 14:11,24.125,0,0,0,0
11/6/2016 14:11,24.062,0,0,0,0
11/6/2016 14:12,24.062,0,0,0,0
11/6/2016 14:12,24,0,0,0,0
11/6/2016 14:13,24,0,0,0,0
11/6/2016 14:13,24,0,0,0,0
11/6/2016 14:14,23.937,0,0,0,0
11/6/2016 14:14,23.937,0,0,0,0
11/6/2016 14:15,23.875,0,0,0,0
11/6/2016 14:15,23.875,0,0,0,0
11/6/2016 14:16,23.812,0,0,0,0
11/6/2016 14:16,23.812,0,0,0,0
11/6/2016 14:17,23.812,0,0,0,0
11/6/2016 14:17,23.75,0,0,0,0
11/6/2016 14:18,23.75,0,0,0,0
11/6/2016 14:18,23.687,0,0,0,0
11/6/2016 14:19,23.687,0,0,0,0
11/6/2016 14:19,23.687,0,0,0,0
11/6/2016 14:20,23.625,0,0,0,0
11/6/2016 14:20,23.625,0,0,0,0
11/6/2016 14:21,23.625,0,0,0,0
11/6/2016 14:21,23.562,0,0,0,0
11/6/2016 14:22,23.5,0,0,0,0
11/6/2016 14:22,23.5,0,0,0,0
11/6/2016 14:23,23.5,0,0,0,0
11/6/2016 14:23,23.437,0,0,0,0
11/6/2016 14:24,23.437,0,0,0,0
11/6/2016 14:24,23.375,0,0,0,0
11/6/2016 14:25,23.375,0,0,0,0
11/6/2016 14:25,23.312,0,0,0,0
11/6/2016 14:26,23.312,0,0,0,0
11/6/2016 14:26,23.312,0,0,0,0
11/6/2016 14:27,23.25,0,0,0,0
11/6/2016 14:27,23.25,0,0,0,0
11/6/2016 14:28,23.25,0,0,0,0
11/6/2016 14:28,23.187,0,0,0,0
11/6/2016 14:29,23.187,0,0,0,0
11/6/2016 14:29,23.187,0,0,0,0
11/6/2016 14:30,23.125,0,0,0,0
11/6/2016 14:30,23.125,0,0,0,0
11/6/2016 14:31,23.062,0,0,0,0
11/6/2016 14:31,23.062,0,0,0,0
11/6/2016 14:32,23,0,0,0,0
11/6/2016 14:32,23,0,0,0,0
11/6/2016 14:33,23,0,0,0,0
11/6/2016 14:33,22.937,0,0,0,0
11/6/2016 14:34,22.937,0,0,0,0
11/6/2016 14:34,22.875,0,0,0,0
11/6/2016 14:35,22.875,0,0,0,0
11/6/2016 14:35,22.875,0,0,0,0
11/6/2016 14:36,22.812,0,0,0,0
11/6/2016 14:36,22.812,0,0,0,0
11/6/2016 14:37,22.812,0,0,0,0
11/6/2016 14:37,22.75,0,0,0,0
11/6/2016 14:38,22.75,0,0,0,0
11/6/2016 14:38,22.75,0,0,0,0
11/6/2016 14:39,22.687,0,0,0,0
11/6/2016 14:39,22.687,0,0,0,0
11/6/2016 14:40,22.625,0,0,0,0
11/6/2016 14:40,22.625,0,0,0,0
11/6/2016 14:41,22.625,0,0,0,0
11/6/2016 14:41,22.625,0,0,0,0
11/6/2016 14:42,22.562,0,0,0,0
11/6/2016 14:42,22.562,0,0,0,0
11/6/2016 14:43,22.5,0,0,0,0
11/6/2016 14:43,22.5,0,0,0,0
11/6/2016 14:44,22.5,0,0,0,0
11/6/2016 14:44,22.437,0,0,0,0
11/6/2016 14:45,22.437,0,0,0,0
11/6/2016 14:45,22.437,0,0,0,0
11/6/2016 14:46,22.437,0,0,0,0
11/6/2016 14:46,22.375,0,0,0,0
11/6/2016 14:47,22.375,0,0,0,0
11/6/2016 14:47,22.375,0,0,0,0
11/6/2016 14:48,22.312,0,0,0,0
11/6/2016 14:48,22.312,0,0,0,0
11/6/2016 14:49,22.312,0,0,0,0
11/6/2016 14:49,22.312,0,0,0,0
11/6/2016 14:50,22.25,0,0,0,0
11/6/2016 14:50,22.25,0,0,0,0
11/6/2016 14:51,22.25,0,0,0,0
11/6/2016 14:51,22.187,0,0,0,0
11/6/2016 14:52,22.187,0,0,0,0
11/6/2016 14:52,22.187,0,0,0,0
11/6/2016 14:53,22.187,0,0,0,0
11/6/2016 14:53,22.125,0,0,0,0
11/6/2016 14:54,22.125,0,0,0,0
11/6/2016 14:54,22.125,0,0,0,0
11/6/2016 14:55,22.125,0,0,0,0
11/6/2016 14:55,22.062,0,0,0,0
11/6/2016 14:56,22.062,0,0,0,0
11/6/2016 14:56,22.062,0,0,0,0
11/6/2016 14:57,22,0,0,0,0
11/6/2016 14:57,22,0,0,0,0
11/6/2016 14:58,22,0,0,0,0
11/6/2016 14:58,22,0,0,0,0
11/6/2016 14:59,22,0,0,0,0
11/6/2016 14:59,21.937,0,0,0,0
11/6/2016 15:00,21.937,0,0,0,0
11/6/2016 15:00,21.937,0,0,0,0
11/6/2016 15:01,21.937,0,0,0,0
11/6/2016 15:01,21.875,0,0,0,0
11/6/2016 15:02,21.875,0,0,0,0
11/6/2016 15:02,21.812,0,0,0,0
11/6/2016 15:03,21.812,0,0,0,0
11/6/2016 15:03,21.812,0,0,0,0
11/6/2016 15:04,21.812,0,0,0,0
11/6/2016 15:04,21.812,0,0,0,0
11/6/2016 15:05,21.75,0,0,0,0
11/6/2016 15:05,21.75,0,0,0,0
11/6/2016 15:06,21.75,0,0,0,0
11/6/2016 15:06,21.75,0,0,0,0
11/6/2016 15:07,21.687,0,0,0,0
11/6/2016 15:07,21.687,0,0,0,0
11/6/2016 15:08,21.687,0,0,0,0
11/6/2016 15:08,21.625,0,0,0,0
11/6/2016 15:09,21.625,0,0,0,0
11/6/2016 15:09,21.625,0,0,0,0
11/6/2016 15:10,21.625,0,0,0,0
11/6/2016 15:10,21.562,0,0,0,0
11/6/2016 15:11,21.562,0,0,0,0
11/6/2016 15:11,21.562,0,0,0,0
11/6/2016 15:12,21.562,0,0,0,0
11/6/2016 15:12,21.562,0,0,0,0
11/6/2016 15:13,21.5,0,0,0,0
11/6/2016 15:13,21.5,0,0,0,0
11/6/2016 15:14,21.5,0,0,0,0
11/6/2016 15:14,21.5,0,0,0,0
11/6/2016 15:15,21.5,0,0,0,0
11/6/2016 15:15,21.437,0,0,0,0
11/6/2016 15:16,21.437,0,0,0,0
11/6/2016 15:16,21.437,0,0,0,0
11/6/2016 15:17,21.437,0,0,0,0
11/6/2016 15:17,21.375,0,0,0,0
11/6/2016 15:18,21.375,0,0,0,0
11/6/2016 15:18,21.375,0,0,0,0
11/6/2016 15:19,21.375,0,0,0,0
11/6/2016 15:19,21.375,0,0,0,0
11/6/2016 15:20,21.312,0,0,0,0
11/6/2016 15:20,21.312,0,0,0,0
11/6/2016 15:21,21.312,0,0,0,0
11/6/2016 15:21,21.312,0,0,0,0
11/6/2016 15:22,21.312,0,0,0,0
11/6/2016 15:22,21.25,0,0,0,0
11/6/2016 15:23,21.25,0,0,0,0
11/6/2016 15:23,21.25,0,0,0,0
11/6/2016 15:24,21.25,0,0,0,0
11/6/2016 15:24,21.25,0,0,0,0
11/6/2016 15:25,21.25,0,0,0,0
11/6/2016 15:25,21.187,0,0,0,0
11/6/2016 15:26,21.187,0,0,0,0
11/6/2016 15:26,21.187,0,0,0,0
11/6/2016 15:27,21.187,0,0,0,0
11/6/2016 15:27,21.187,0,0,0,0
11/6/2016 15:28,21.187,0,0,0,0
11/6/2016 15:28,21.187,0,0,0,0
11/6/2016 15:29,21.125,0,0,0,0
11/6/2016 15:29,21.125,0,0,0,0
11/6/2016 15:30,21.125,0,0,0,0
11/6/2016 15:30,21.125,0,0,0,0
11/6/2016 15:31,21.125,0,0,0,0
11/6/2016 15:31,21.125,0,0,0,0
11/6/2016 15:32,21.125,0,0,0,0
11/6/2016 15:32,21.125,0,0,0,0
11/6/2016 15:33,21.125,0,0,0,0
11/6/2016 15:33,21.125,0,0,0,0
11/6/2016 15:34,21.062,0,0,0,0
11/6/2016 15:34,21.062,0,0,0,0
11/6/2016 15:35,21.062,0,0,0,0
11/6/2016 15:35,21.062,0,0,0,0
11/6/2016 15:36,21.062,0,0,0,0
11/6/2016 15:36,21,0,0,0,0
11/6/2016 15:37,21,0,0,0,0
11/6/2016 15:37,21,0,0,0,0
11/6/2016 15:38,21,0,0,0,0
11/6/2016 15:38,21,0,0,0,0
11/6/2016 15:39,21,0,0,0,0
11/6/2016 15:39,21,0,0,0,0
11/6/2016 15:40,20.937,0,0,0,0
11/6/2016 15:40,21,0,0,0,0
11/6/2016 15:41,20.937,0,0,0,0
11/6/2016 15:41,20.937,0,0,0,0
11/6/2016 15:42,20.937,0,0,0,0
11/6/2016 15:42,20.937,0,0,0,0
11/6/2016 15:43,20.937,0,0,0,0
11/6/2016 15:43,20.937,0,0,0,0
11/6/2016 15:44,20.937,0,0,0,0
11/6/2016 15:44,20.937,0,0,0,0
11/6/2016 15:45,20.875,0,0,0,0
11/6/2016 15:45,20.875,0,0,0,0
11/6/2016 15:46,20.875,0,0,0,0
11/6/2016 15:46,20.875,0,0,0,0
11/6/2016 15:47,20.875,0,0,0,0
11/6/2016 15:47,20.875,0,0,0,0
11/6/2016 15:48,20.875,0,0,0,0
11/6/2016 15:48,20.812,0,0,0,0
11/6/2016 15:49,20.812,0,0,0,0
11/6/2016 15:49,20.875,0,0,0,0
11/6/2016 15:50,20.812,0,0,0,0
11/6/2016 15:50,20.812,0,0,0,0
11/6/2016 15:51,20.812,0,0,0,0
11/6/2016 15:51,20.812,0,0,0,0
11/6/2016 15:52,20.812,0,0,0,0
11/6/2016 15:52,20.812,0,0,0,0
11/6/2016 15:53,20.812,0,0,0,0
11/6/2016 15:53,20.875,0,0,0,0
11/6/2016 15:54,20.875,0,0,0,0
11/6/2016 15:54,20.875,0,0,0,0
11/6/2016 15:55,20.875,0,0,0,0
11/6/2016 15:55,20.875,0,0,0,0
11/6/2016 15:56,20.875,0,0,0,0
11/6/2016 15:56,20.812,0,0,0,0
11/6/2016 15:57,20.812,0,0,0,0
11/6/2016 15:57,20.812,0,0,0,0
11/6/2016 15:58,20.812,0,0,0,0
11/6/2016 15:58,20.812,0,0,0,0
11/6/2016 15:59,20.812,0,0,0,0
11/6/2016 15:59,20.75,0,0,0,0
11/6/2016 16:00,20.75,0,0,0,0
11/6/2016 16:00,20.75,0,0,0,0
11/6/2016 16:01,20.75,0,0,0,0
11/6/2016 16:01,20.687,0,0,0,0
11/6/2016 16:02,20.687,0,0,0,0
11/6/2016 16:02,20.687,0,0,0,0
11/6/2016 16:03,20.687,0,0,0,0
11/6/2016 16:03,20.625,0,0,0,0
11/6/2016 16:04,20.625,0,0,0,0
11/6/2016 16:04,20.625,0,0,0,0
11/6/2016 16:05,20.625,0,0,0,0
11/6/2016 16:05,20.562,0,0,0,0
11/6/2016 16:06,20.562,0,0,0,0
11/6/2016 16:06,20.562,0,0,0,0
11/6/2016 16:07,20.5,0,0,0,0
11/6/2016 16:07,20.5,0,0,0,0
11/6/2016 16:08,20.5,0,0,0,0
11/6/2016 16:08,20.437,0,0,0,0
11/6/2016 16:09,20.437,0,0,0,0
11/6/2016 16:09,20.437,0,0,0,0
11/6/2016 16:10,20.437,0,0,0,0
11/6/2016 16:10,20.375,0,0,0,0
11/6/2016 16:11,20.375,0,0,0,0
11/6/2016 16:11,20.375,0,0,0,0
11/6/2016 16:12,20.375,0,0,0,0
11/6/2016 16:12,20.312,0,0,0,0
11/6/2016 16:13,20.312,0,0,0,0
11/6/2016 16:13,20.312,0,0,0,0
11/6/2016 16:14,20.312,0,0,0,0
11/6/2016 16:14,20.25,0,0,0,0
11/6/2016 16:15,20.25,0,0,0,0
11/6/2016 16:15,20.25,0,0,0,0
11/6/2016 16:16,20.25,0,0,0,0
11/6/2016 16:16,20.187,0,0,0,0
11/6/2016 16:17,20.187,0,0,0,0
11/6/2016 16:17,20.187,0,0,0,0
11/6/2016 16:18,20.187,0,0,0,0
